V744A,V744B,V744C,V744D,V744E,education_femme,age_femme,exposition_medias,nb_enfants,quintile_richesse,femme_travaille,education_conjoint,alcool_conjoint,milieu_rural,television,radio,violence_physique
0,1,0,0,0,1,25.755534840847847,1,8,4,0,0,0,1,0,0,1
0,1,0,0,0,1,23.73282837081263,0,4,1,1,2,0,0,1,1,1
0,0,1,0,0,0,30.721001490445705,0,4,2,1,1,0,1,1,1,1
0,0,0,0,0,0,29.310163408717223,0,5,1,1,1,0,0,1,0,0
0,0,0,0,1,1,32.93540355832157,0,6,1,0,2,0,0,0,0,1
0,0,0,0,0,0,31.9866629993586,0,1,1,1,1,0,0,0,1,0
1,0,0,0,0,0,45.428306838393944,1,3,1,1,1,0,0,1,1,1
0,0,0,0,0,2,37.171700171185556,1,5,1,1,1,0,1,2,0,0
0,0,1,0,0,1,24.922488094063763,1,5,2,1,1,0,0,0,1,1
0,0,1,0,0,2,26.199310396344366,0,4,1,1,2,0,0,2,1,1
0,0,0,0,0,1,29.289845576779843,0,3,4,1,1,0,1,2,1,0
0,1,0,0,0,0,29.32693065563442,0,5,4,1,2,0,1,2,1,1
0,1,0,0,0,2,28.112879527634846,1,4,4,1,1,0,1,2,0,1
1,0,1,0,0,0,22.653799232194576,1,1,3,1,1,0,1,1,1,1
0,0,0,0,0,0,35.60073987815622,1,6,3,1,2,0,1,2,1,0
0,0,0,0,0,2,28.662878126389035,1,3,1,1,0,0,0,1,2,0
0,0,0,0,0,0,24.0482464308811,1,5,1,1,2,0,0,1,2,0
0,0,0,0,0,1,37.41491931436202,0,4,5,1,0,0,1,1,1,0
0,0,0,0,0,1,40.78474458859161,0,4,2,1,1,0,0,2,2,0
1,0,1,0,0,1,30.61557499045788,1,2,1,0,0,0,0,2,1,1
0,0,0,0,1,0,49.467823190022195,1,2,1,1,1,0,1,1,2,1
1,0,1,0,0,3,53.50434250098992,1,2,5,1,1,0,0,2,1,1
1,0,0,0,0,2,37.52107842625986,0,2,1,1,1,0,1,0,0,1
0,0,0,0,1,2,28.54006031149253,0,3,2,1,0,0,1,1,1,1
0,1,0,0,0,2,35.401268055703845,0,5,3,1,0,0,1,0,1,1
0,0,0,0,0,2,21.512679493200363,0,5,5,0,0,0,0,1,1,0
0,0,1,0,0,2,24.791668449642444,1,3,1,0,1,0,0,1,2,1
0,0,0,0,0,2,17.250991012871623,0,2,3,1,0,0,0,0,0,0
0,1,0,1,0,1,27.05527566273637,1,5,5,1,0,0,1,0,1,1
0,0,0,0,0,1,21.437561673221605,0,7,1,0,2,0,1,2,2,0
0,0,0,0,0,2,38.70372760681589,0,2,1,1,1,0,0,1,0,0
1,1,1,0,0,2,25.93282571201013,0,7,1,0,2,0,1,2,1,1
0,0,0,0,0,0,35.47257801110419,0,4,3,0,1,0,0,1,1,0
0,0,0,0,1,2,39.85552989872792,1,4,2,0,2,0,0,1,1,1
0,0,0,0,1,2,43.79348442702925,0,4,4,1,2,0,0,2,1,1
0,0,0,1,0,0,29.613151765807416,0,4,3,0,0,0,1,0,1,1
0,0,0,0,0,2,35.78892874014008,1,2,3,1,1,0,0,2,1,0
0,0,0,0,0,2,36.08526395524059,0,8,3,0,0,0,1,1,1,0
1,0,0,0,0,2,44.73044984815628,0,4,5,0,1,0,1,2,1,1
0,0,0,0,0,1,40.187090135480695,0,1,3,1,1,0,1,2,1,0
0,0,1,0,0,1,45.02110839571641,1,8,1,1,1,0,0,1,2,1
0,0,0,0,0,0,17.418741437990274,1,5,2,1,2,0,0,2,2,0
0,0,0,1,1,1,26.722279606331785,1,2,4,0,2,0,1,0,0,1
0,1,1,0,0,1,42.49589655828252,1,2,3,0,0,0,0,2,2,1
0,0,0,0,0,2,38.300527083149774,0,5,4,1,2,0,1,0,0,0
1,0,1,0,0,2,31.73707642478047,0,10,5,1,0,0,1,1,0,1
0,0,1,0,0,1,28.491336084751886,1,1,2,0,2,0,1,2,2,1
0,0,0,0,0,0,40.23476626504904,1,1,1,1,1,0,0,0,1,0
0,0,0,0,0,2,14.489933235616157,1,1,5,1,2,0,1,0,2,0
0,0,0,0,0,1,40.26737802340843,0,1,2,1,0,0,0,2,0,0
1,0,0,0,0,3,33.74340087417958,0,1,1,0,1,0,0,0,2,1
1,0,0,0,0,2,28.353792486391935,0,8,3,1,1,0,1,1,2,1
0,0,0,0,0,2,37.57270038769925,0,2,3,0,2,0,0,1,1,0
0,0,0,1,0,0,29.309743534748414,0,2,3,1,2,0,1,1,2,1
0,0,0,0,0,2,33.16987423295059,1,4,5,0,0,0,1,2,1,0
0,0,0,0,0,1,32.46991405171967,0,2,2,1,2,0,1,1,1,0
1,0,1,0,0,2,39.824128293046215,0,4,1,1,0,0,0,2,1,1
0,0,0,0,0,1,34.38039093700434,1,2,5,0,1,0,1,0,2,0
0,0,0,0,0,2,15.14518724464654,0,4,1,1,2,0,1,2,1,0
0,0,1,0,0,0,19.953527636720022,0,0,4,0,1,0,0,2,2,1
1,0,0,0,0,1,22.81725431024998,1,2,1,1,2,0,1,1,0,1
0,1,0,0,0,0,37.14586540104081,1,4,4,1,1,0,0,2,2,1
0,0,0,0,0,0,38.078727520161614,0,3,5,0,2,0,1,1,1,0
1,0,0,0,0,2,48.4343218182141,1,2,1,1,2,0,1,2,0,1
0,1,0,0,0,3,23.465797178001672,0,7,1,1,2,0,1,0,0,1
0,0,0,0,0,2,45.07605261995669,1,5,5,1,2,0,0,1,2,0
1,0,0,1,1,1,14.87772841571594,0,3,4,0,1,0,1,0,1,1
1,0,0,0,0,0,33.065149004667425,0,6,1,1,2,0,1,2,1,1
0,0,1,1,1,0,35.180391620415655,0,6,1,0,1,0,0,1,1,1
0,0,0,0,0,1,35.14678938609569,1,2,2,0,0,0,0,1,1,0
0,0,1,1,0,3,30.020761684859465,1,6,5,1,2,0,1,1,1,1
0,0,0,0,0,1,33.99642900430217,1,1,1,1,2,0,0,1,1,0
0,0,0,0,0,2,21.41245799309172,0,0,4,0,0,0,1,1,1,0
0,1,1,0,1,2,40.94600182720673,1,1,1,0,1,0,1,1,0,1
0,0,0,0,1,2,35.223051031116995,0,4,2,0,1,0,0,2,1,1
0,0,0,0,0,2,36.26877074538138,0,2,4,1,1,0,1,2,0,0
0,0,0,0,1,1,30.305146907547044,0,6,1,1,1,0,0,1,2,1
0,0,0,0,0,1,29.849789489835842,0,2,1,1,0,0,0,1,1,0
0,1,0,0,0,2,37.77999731573699,0,4,4,0,1,0,0,2,2,1
0,0,0,0,0,2,47.686756804603895,1,4,1,1,0,0,1,2,0,0
0,0,0,0,0,1,19.93923085742717,0,4,3,1,0,0,1,1,1,0
0,0,1,0,0,1,19.470147374416815,0,4,3,0,0,0,1,0,2,1
1,0,0,0,0,2,35.37570940521699,1,6,3,1,1,0,1,1,1,1
0,0,0,0,0,0,29.81053919690485,0,3,1,1,0,0,1,1,2,0
0,0,1,0,0,2,34.05418367655419,0,1,2,0,2,0,0,1,1,1
0,0,0,0,0,0,32.678759374226146,0,2,3,1,1,0,0,1,2,0
0,0,0,0,0,2,38.68468712103935,0,2,5,1,2,0,1,1,1,0
0,0,0,0,0,2,30.238680098954518,1,5,4,1,1,0,1,2,0,0
0,0,0,0,0,2,21.66363035393681,1,2,3,0,2,0,0,2,1,0
0,1,0,0,0,1,25.55435816184466,0,4,1,1,2,0,1,1,1,1
0,1,0,0,0,2,31.407799609481184,0,2,1,1,1,0,1,1,2,1
0,1,0,0,0,2,21.228774639495995,0,6,4,1,0,0,0,1,1,1
0,1,0,0,0,2,32.55725866721585,0,3,3,1,1,0,0,0,1,1
0,0,0,0,0,0,33.46501829814486,0,6,2,0,1,0,1,0,0,0
0,0,0,0,0,0,29.57242652119832,0,5,5,0,1,0,1,0,0,0
0,0,0,0,0,0,34.84576584426368,1,2,5,1,2,0,0,1,0,0
1,1,0,0,0,0,17.88720919798051,0,0,4,1,2,0,0,0,1,1
0,0,0,0,0,2,24.035385651361878,0,2,2,0,1,0,1,0,1,0
0,1,0,1,0,1,22.27290035737647,0,4,2,0,2,0,0,0,2,1
0,0,1,0,0,2,41.082667662911035,0,4,5,1,1,0,1,2,0,1
1,1,1,0,0,1,54.3473252239999,0,9,2,0,2,0,1,0,2,1
1,0,1,0,0,1,24.708377906257844,1,4,4,1,2,0,0,1,1,1
0,0,0,0,0,2,30.712247196202835,0,1,5,0,2,0,0,0,2,0
0,0,0,0,0,2,26.451108043676022,0,5,3,1,0,0,0,1,0,0
0,0,0,0,1,2,34.95739473951387,0,3,3,0,1,0,1,0,2,1
0,1,0,0,0,2,27.241799560392554,0,6,1,1,0,0,1,1,1,1
0,0,0,0,0,2,35.52985285374884,0,7,3,0,2,0,0,0,2,0
0,0,0,0,0,2,39.08474753551076,0,1,1,0,1,0,0,1,2,0
1,0,0,0,0,2,21.51842807761595,0,2,4,1,1,0,1,0,2,1
0,0,0,0,0,3,35.425083134382206,0,6,1,1,2,0,1,1,0,0
0,0,1,0,0,0,16.215278984062863,1,1,3,1,2,0,0,2,0,1
0,0,0,0,0,2,30.514234130703784,0,5,3,1,1,0,0,1,0,0
0,0,0,1,0,2,29.88977204302884,1,3,3,1,1,0,1,2,2,1
0,0,0,0,0,0,30.76902543020964,1,3,4,1,0,0,0,0,1,0
0,0,1,1,0,1,29.997837755561694,1,2,4,0,2,0,0,0,2,1
0,0,0,0,0,2,28.297177778732586,0,1,4,0,2,0,1,0,2,0
0,0,1,0,0,2,30.428225740927566,1,0,3,1,1,0,1,1,2,1
0,0,0,0,0,3,35.114680533524705,0,2,5,0,2,0,0,0,2,0
0,0,0,0,0,0,35.376192028706065,0,2,3,1,1,0,1,0,1,0
1,0,0,0,0,1,33.97135390570658,1,5,2,1,2,0,0,0,1,1
0,0,0,0,0,1,27.565543960087773,0,2,1,1,0,0,0,0,1,0
0,0,1,0,0,2,42.94713082876948,0,6,3,1,2,0,0,0,2,1
1,1,1,0,0,2,47.08580227802126,0,1,1,1,1,0,1,1,1,1
0,1,0,1,0,2,20.917746870079156,0,3,2,1,1,0,1,2,2,1
1,0,0,0,0,0,34.42770315033425,1,4,1,1,1,0,1,2,2,1
0,0,0,0,0,0,28.54628002752222,0,3,3,0,2,0,1,0,1,0
1,1,1,0,0,0,41.50806189192349,1,3,5,1,2,0,0,2,2,1
0,0,0,0,1,2,32.78287392876087,1,3,2,1,1,0,1,0,0,1
1,0,0,0,0,1,33.394554915499164,1,3,4,1,1,0,1,1,1,1
0,0,0,0,0,1,37.50320075754043,1,5,1,1,1,0,0,1,0,0
1,0,0,0,0,1,30.13288768566862,0,3,4,1,2,0,0,2,1,1
0,1,0,0,0,2,48.5005740198014,0,2,1,1,2,0,0,1,2,1
0,0,0,0,1,0,37.64057947334392,0,3,2,1,2,0,0,1,1,1
1,0,0,0,0,0,41.56394970326592,1,4,2,1,2,0,1,2,1,1
0,0,0,0,0,2,30.848832957533574,0,3,1,0,2,0,0,0,1,0
0,1,0,0,1,3,31.757442347250784,1,3,1,1,0,0,1,1,2,1
0,1,0,1,0,2,40.448111193945245,0,3,4,1,2,0,0,0,2,1
0,0,0,0,0,1,39.51399509481415,0,4,1,1,1,0,1,0,1,0
0,0,0,0,0,2,21.287382649306565,0,3,5,0,1,0,0,2,2,0
0,0,0,0,0,3,34.08698314729022,1,1,4,0,1,0,1,1,2,0
1,1,1,0,0,2,37.30669289376776,1,2,2,0,2,0,1,0,0,1
0,1,0,0,0,1,31.68820418753071,1,0,3,0,0,0,0,1,2,1
0,0,1,0,1,1,36.42402636085493,0,4,4,0,2,0,0,2,2,1
1,0,1,0,0,3,32.08165349503503,0,2,3,1,2,0,0,0,1,1
1,0,0,0,0,2,12.005216221212503,0,2,3,1,0,0,1,0,2,1
0,0,0,0,0,2,20.70870960825885,1,2,5,0,2,0,0,1,1,0
0,0,0,0,0,1,41.96735523799322,0,4,5,0,1,0,1,0,0,0
0,0,0,0,0,2,30.627263671072313,1,4,5,0,2,0,1,2,1,0
0,0,0,0,1,1,34.66412625575461,0,6,5,0,1,0,0,2,1,1
0,0,0,0,0,1,32.86599173218187,0,5,4,1,1,0,0,0,0,0
0,0,0,0,0,2,25.224725820893656,1,3,3,1,1,0,0,1,1,0
0,0,0,0,0,1,28.556170212045554,1,5,3,1,2,0,0,1,2,0
0,0,0,0,0,1,35.959230134594954,0,3,4,1,1,0,1,1,1,0
1,0,1,0,0,2,36.90826406198377,0,7,5,1,2,0,1,1,2,1
1,0,0,1,0,1,53.25220807546694,1,7,1,0,1,0,1,1,1,1
0,0,1,0,0,2,28.456997737368205,1,4,5,0,1,0,0,2,1,1
0,0,0,0,0,2,48.43694417243079,1,5,4,1,1,0,1,0,2,0
0,1,0,0,0,2,24.89814158902501,0,3,1,1,0,0,0,2,0,1
0,0,1,0,0,2,37.44398180183183,0,2,3,1,1,0,0,0,0,1
0,1,1,0,1,2,34.55421536164606,0,1,5,1,1,0,0,2,1,1
0,0,0,0,1,1,31.72945037407077,0,3,5,0,2,0,0,2,1,1
1,0,0,0,0,1,32.84737639767683,0,3,1,1,1,0,1,2,2,1
0,0,0,1,1,2,27.109680575275217,0,3,5,1,0,0,0,1,1,1
1,0,0,1,0,0,41.30631236581377,1,3,1,1,1,0,1,1,1,1
0,0,0,0,0,2,25.06368012252315,0,1,1,1,1,0,1,1,1,0
0,0,1,0,0,1,35.85299105892852,1,2,1,1,1,0,0,0,2,1
0,1,0,0,0,1,39.929482502269636,1,2,3,0,1,0,1,1,1,1
1,0,0,0,0,1,45.77308876850579,0,4,4,1,2,0,0,2,1,1
1,1,0,0,0,0,41.93745606075119,0,3,2,0,0,0,1,2,2,1
0,1,1,0,0,3,38.22359385149883,0,4,2,0,2,0,1,0,0,1
0,0,1,0,0,2,26.96909274270506,1,8,1,0,1,0,0,1,0,1
0,0,0,0,0,2,25.592291083550343,1,4,2,1,1,0,1,2,1,0
0,0,0,0,0,2,22.311216368293977,0,5,5,1,1,0,1,1,2,0
1,1,0,0,1,2,21.421330204331262,1,5,4,1,2,0,0,2,1,1
0,0,0,0,0,2,32.88694244525761,0,4,4,0,2,0,0,1,2,0
0,1,0,0,0,2,26.135024667991345,0,1,1,0,2,0,0,2,1,1
0,0,1,0,0,1,44.052798400753275,0,4,1,1,2,0,1,0,1,1
1,1,1,0,0,1,27.515657198488007,1,3,5,1,1,0,0,0,1,1
1,0,0,0,0,2,33.77657928755665,0,4,5,1,2,0,0,0,0,1
1,0,0,0,0,3,30.4388129535064,0,1,1,1,0,0,0,0,0,1
0,1,0,0,0,2,19.844125832327393,0,3,3,0,1,0,0,1,2,1
0,1,0,0,0,2,43.03179973369696,0,2,2,1,2,0,0,2,1,1
0,0,0,0,0,2,39.367983387198436,1,2,4,0,1,0,0,0,1,0
0,0,0,1,0,2,40.43785542698435,0,1,2,0,2,0,0,0,1,1
1,0,0,0,1,2,38.43300394031527,0,7,3,1,0,0,1,2,0,1
0,1,0,0,0,1,25.83678917454538,1,8,1,1,0,0,1,0,1,1
1,0,0,0,0,1,26.01754462329797,1,7,4,0,1,0,0,1,1,1
1,1,0,0,1,2,37.103485063095974,0,3,1,0,2,0,1,0,2,1
0,0,0,0,0,0,47.24915196365307,0,2,2,1,1,0,1,1,1,0
0,0,0,0,0,1,36.48960374994175,0,5,2,0,1,0,1,1,1,0
1,0,0,1,0,2,41.99974009471404,1,6,1,0,2,0,1,2,1,1
1,1,0,0,0,1,28.009387309629403,1,3,4,1,2,0,0,2,2,1
0,0,0,0,0,2,43.11001346272083,0,4,1,1,1,0,1,0,0,0
0,1,0,0,0,3,28.998943953146593,1,2,5,1,0,0,0,1,1,1
0,0,1,0,0,2,35.13348122258965,0,4,5,0,1,0,0,1,2,1
1,0,0,0,0,2,29.49470181297703,1,2,4,1,2,0,0,1,1,1
0,0,0,0,0,2,41.169152415195114,0,5,5,1,0,0,0,0,1,0
0,0,0,0,0,1,41.295686500351806,0,2,4,1,1,0,1,0,1,0
0,0,0,0,0,1,19.165935954668527,1,3,3,0,2,0,1,0,1,0
0,0,1,0,0,2,45.22526985826627,0,3,4,0,0,0,1,0,0,1
0,0,1,0,0,2,55.0006054926605,1,0,1,0,1,0,0,2,1,1
0,1,1,0,0,1,29.595406047809,1,4,4,0,2,0,1,1,2,1
0,0,0,0,0,2,31.72074538353203,1,3,1,0,1,0,0,0,1,0
0,0,0,0,0,2,44.42669708643342,1,1,5,1,0,0,1,2,2,0
0,0,0,0,0,1,33.52093733434315,0,4,5,0,2,0,0,2,2,0
0,0,0,0,0,2,32.86303891669222,1,2,1,0,1,0,1,0,0,0
1,0,0,1,0,1,50.54180922515294,0,5,4,0,0,0,1,0,1,1
0,0,1,0,0,1,20.305036398905344,0,3,3,1,1,0,0,0,1,1
0,1,1,1,0,2,25.56264288975632,0,4,3,0,2,0,0,0,1,1
1,0,0,0,0,2,36.78575384006948,1,0,1,1,1,0,1,2,1,1
0,0,0,0,0,1,17.838235276955984,0,3,1,1,1,1,1,0,1,0
0,0,0,0,0,2,29.431014594351506,1,5,3,0,1,0,1,2,1,0
0,0,0,0,0,1,29.34585964030039,0,3,3,0,1,0,1,2,2,0
0,0,0,0,0,0,41.84449652806753,0,2,1,0,2,0,0,0,1,0
0,0,1,0,0,0,39.34353322086785,1,7,3,1,2,0,1,1,2,1
0,0,0,0,0,1,17.2459865858873,0,2,4,0,1,0,1,0,1,0
0,0,0,1,1,1,26.453952922333688,1,5,5,0,2,0,1,1,2,1
0,0,0,1,0,2,26.48247655792951,0,4,4,1,2,0,0,2,1,1
0,0,0,0,0,1,30.88584434622183,1,5,3,1,1,0,1,1,1,0
0,0,1,0,0,1,22.69281113663307,1,4,4,0,2,0,0,1,2,1
0,0,0,0,0,2,37.10032586033649,0,5,1,0,1,0,0,1,1,0
0,0,1,0,0,1,26.44406025547518,0,5,1,1,1,0,0,1,1,1
0,0,0,0,0,2,38.374184004834625,0,4,3,1,0,0,0,2,1,0
1,0,0,0,0,1,32.87345553236522,0,2,2,1,1,0,1,2,2,1
0,1,0,0,0,1,23.850401207203376,1,4,1,1,0,0,1,2,0,1
0,0,0,0,0,2,45.81097891553312,0,5,4,1,2,0,1,1,1,0
0,0,0,0,0,0,46.0848576988323,1,2,4,0,1,0,0,1,1,0
0,1,0,1,0,1,35.60021143145095,0,5,2,1,2,0,1,1,2,1
0,0,0,0,0,1,30.675382220550635,0,4,2,1,0,0,1,2,0,0
1,0,0,0,0,1,23.07647683561455,0,1,2,0,0,0,0,0,0,1
1,0,1,0,0,2,42.8613543398136,0,4,2,1,1,0,1,0,2,1
0,0,1,0,0,1,40.55054767571513,0,1,2,0,2,1,1,0,1,1
1,0,0,0,0,2,25.329837711378865,0,2,2,0,2,0,0,1,1,1
0,1,1,0,0,2,26.51264157676841,1,5,3,0,2,0,0,2,1,1
0,0,0,0,0,1,37.14936031683413,1,5,3,0,1,0,1,1,2,0
0,1,0,0,0,2,21.968373149634143,0,3,3,1,1,0,1,2,0,1
1,0,0,0,0,3,27.08111625913066,0,3,2,1,2,0,1,2,0,1
0,0,1,0,0,2,23.222739315754524,1,4,3,0,2,0,1,0,1,1
0,0,0,0,0,0,23.522493710400525,1,4,3,1,2,0,1,2,2,0
0,1,0,1,0,1,26.203400203961376,0,2,1,0,2,0,1,1,1,1
0,1,0,0,0,1,41.325838636901544,1,2,3,1,2,0,1,0,2,1
0,0,0,0,0,1,16.582717732834553,0,6,2,0,1,0,0,1,2,0
0,1,0,1,0,1,36.93140380380443,0,2,1,1,1,0,0,1,0,1
0,0,0,1,0,2,35.29891019513484,0,3,3,1,1,0,1,1,1,1
0,0,0,0,0,0,41.905597005989854,1,7,1,0,1,0,0,2,0,0
0,0,1,0,0,3,35.290555580313644,0,0,2,1,2,0,0,1,2,1
0,0,0,0,0,1,29.376794280604962,0,1,3,1,1,0,1,1,2,0
0,0,1,0,0,2,25.31761955340925,1,3,5,0,1,0,0,1,0,1
0,0,0,0,0,2,42.1108285673579,1,1,3,0,1,0,0,2,2,0
1,0,0,0,0,1,37.52161718357422,0,3,2,0,1,0,1,2,1,1
0,0,0,0,1,2,28.3138383730092,1,1,3,1,0,0,1,2,0,1
0,0,0,0,0,1,41.35287903474995,1,2,1,0,2,0,0,0,0,0
0,1,1,1,0,3,28.75333259858314,0,2,2,1,1,0,1,1,2,1
0,0,0,0,1,3,32.891240650905836,0,4,5,0,1,0,1,0,1,1
0,0,1,0,0,1,27.278301510534938,0,2,1,0,2,0,1,1,1,1
0,0,0,1,0,2,37.86472971092212,1,2,3,0,1,0,0,1,1,1
0,0,0,0,1,1,23.654020443234113,1,5,3,0,1,0,1,2,0,1
0,1,0,0,0,1,30.12312520098479,0,4,2,0,1,0,1,2,1,1
0,0,0,0,1,0,26.812649815764633,0,7,4,1,1,0,1,0,2,1
0,0,0,0,0,1,35.352521243456756,1,5,3,1,1,0,1,2,1,0
0,0,0,0,0,2,36.512937639641606,1,2,2,1,1,0,0,0,0,0
0,0,0,0,0,1,22.631303378047416,0,4,3,1,2,0,0,2,1,0
0,0,0,0,0,2,36.67981191607013,0,2,4,0,1,0,0,0,0,0
0,0,0,0,0,1,19.166472531673364,1,3,3,0,0,0,0,1,2,0
0,0,1,0,0,3,53.285350494382335,0,4,3,1,1,0,0,1,2,1
0,0,0,0,0,0,28.14330045569508,1,3,3,1,2,0,0,0,1,0
0,0,0,0,0,0,42.65812418421116,0,5,4,1,2,0,0,0,0,0
0,0,0,0,0,2,34.77084745086225,1,3,2,1,1,0,1,1,1,0
0,1,0,1,0,2,35.148698159478286,0,4,4,1,1,0,0,0,1,1
1,0,0,0,0,2,22.055512489629805,1,1,5,1,2,0,1,0,2,1
1,0,0,0,0,1,40.74399998945923,0,6,3,1,0,0,0,1,1,1
0,0,0,0,0,1,33.352418326803914,1,4,5,0,1,0,1,2,1,0
0,0,0,0,0,0,37.272299104764826,0,4,4,1,1,0,1,2,0,0
0,0,0,0,0,2,32.0563567975404,0,1,2,0,2,0,1,1,1,0
0,1,0,0,1,1,34.10940048512461,0,3,3,1,1,0,1,2,1,1
0,1,0,0,0,1,24.649304173644552,1,1,3,1,2,0,1,1,0,1
0,0,0,0,0,2,31.47811298547427,1,2,5,0,1,0,1,0,1,0
0,0,0,0,0,2,28.99503036263009,1,3,3,1,0,0,1,2,1,0
0,0,0,0,0,2,26.338187860868132,0,4,3,0,1,0,1,2,2,0
0,0,0,0,0,1,34.15108937916269,0,3,1,1,2,0,0,0,1,0
0,0,0,0,0,2,36.279498689112195,0,2,3,0,1,0,0,2,2,0
0,0,0,1,0,0,35.23217969048757,0,4,3,0,1,0,1,1,1,1
0,0,1,0,1,0,31.94897460802087,1,3,5,0,1,0,1,1,1,1
0,0,0,1,0,2,36.72331421178137,0,3,2,0,0,0,1,1,1,1
0,0,0,0,0,2,35.15212717143051,0,2,4,1,1,1,1,1,0,0
0,0,0,0,0,2,33.8070030018033,1,3,2,1,1,0,1,1,2,0
1,0,0,0,0,1,34.44520448571131,1,3,1,1,1,0,1,0,1,1
0,0,0,0,0,2,43.901927804841804,1,2,1,1,2,0,1,1,1,0
0,1,0,0,0,0,21.69281587895535,1,7,5,1,0,0,1,0,1,1
0,0,1,0,0,2,29.93705562069359,0,4,2,0,2,0,1,1,1,1
0,1,0,0,0,1,36.045023860192714,1,1,2,1,1,0,1,2,0,1
0,0,0,0,0,0,18.180556106911204,0,6,2,1,0,0,1,0,0,0
0,0,0,0,1,1,45.75803569493246,0,1,4,1,0,0,0,0,1,1
0,0,1,0,1,1,35.26980624423767,0,3,2,1,2,0,1,2,0,1
0,0,0,0,0,1,41.79918640914078,0,7,1,1,1,0,1,0,2,0
0,1,0,0,0,2,43.31378547056041,0,1,1,0,2,0,1,1,0,1
0,0,0,0,0,1,36.735812238869066,0,5,3,1,2,0,0,1,2,0
0,0,0,1,0,2,12.136878539370333,1,5,5,1,2,0,0,0,1,1
0,0,0,0,0,2,34.27355626209095,1,7,3,0,0,0,0,0,0,0
0,1,1,0,0,2,34.87054829581596,1,4,5,0,1,0,0,1,2,1
1,0,0,0,0,1,22.792139173185937,1,2,5,1,2,0,1,0,1,1
0,1,0,0,0,3,16.256036852198797,1,3,1,0,0,0,1,0,0,1
0,1,0,0,1,1,37.19352451605259,0,4,5,0,2,0,0,0,1,1
0,0,0,0,0,2,21.282529863873194,0,6,1,1,1,0,0,0,1,0
0,1,0,0,0,2,52.07118004339111,0,2,3,0,1,0,0,2,1,1
0,1,0,0,1,0,35.34717672086235,1,4,3,1,1,0,0,1,1,1
0,0,0,0,0,2,45.46905897279565,1,1,4,0,1,0,0,1,0,0
0,0,0,0,0,1,33.18981961412037,0,3,4,0,2,0,0,1,2,0
0,0,0,0,0,1,39.88931110017943,0,6,1,0,2,0,0,2,0,0
0,0,0,0,0,1,33.39535456043638,0,3,5,0,2,0,0,0,1,0
0,0,0,1,0,3,42.251828252493766,0,2,1,0,1,0,1,1,1,1
0,0,0,0,0,2,13.943513315721273,1,2,5,1,0,0,1,2,0,0
0,0,0,0,0,1,41.159774948171616,0,5,5,0,0,0,1,1,1,0
0,0,1,0,0,0,39.11950669668821,1,4,4,1,1,0,1,2,2,1
0,0,0,0,0,1,31.466389579827904,1,4,3,0,2,0,1,0,2,0
0,1,0,0,0,2,29.094775872617422,0,2,5,1,1,0,1,1,0,1
1,0,0,0,0,2,30.118349070259132,1,4,1,1,0,0,0,1,2,1
0,0,0,0,0,3,35.52973280595259,1,3,3,1,1,0,0,2,0,0
0,0,0,0,1,2,44.19056609130048,1,1,2,0,2,0,1,0,2,1
0,0,0,0,0,2,27.93204036766914,1,2,1,0,2,0,0,1,1,0
0,1,1,0,0,0,17.07356605222307,0,3,1,1,1,0,1,1,0,1
0,0,0,0,0,0,56.00660315347909,1,4,4,1,1,0,0,2,2,0
0,0,0,0,0,2,39.14564344997731,0,2,1,1,1,0,1,1,1,0
0,1,0,0,0,2,29.261731989409537,1,3,3,0,1,0,0,2,1,1
0,1,1,0,0,2,43.95627448667255,0,0,1,1,1,0,0,2,0,1
0,0,0,0,0,1,41.583353286880474,1,4,2,1,2,0,1,1,0,0
1,0,0,1,1,0,37.47822607513007,0,5,4,1,1,0,0,1,2,1
0,0,0,0,0,1,28.463419264451197,0,1,3,1,1,1,0,1,2,0
0,0,0,0,0,3,39.10609942655434,1,1,5,0,1,1,0,1,2,0
0,0,0,0,0,2,43.0328970603422,1,3,3,0,2,0,0,0,1,0
1,0,0,0,0,0,16.903323589695134,1,3,1,1,1,0,0,0,1,1
0,1,0,1,0,2,34.98780333234064,0,6,5,1,2,0,1,0,0,1
0,0,0,0,0,1,35.67303403583046,1,4,2,1,1,0,1,1,1,0
1,0,0,0,1,1,35.374512951288516,1,3,5,1,1,0,0,0,2,1
1,1,0,0,0,1,33.32950763360045,0,3,1,0,1,0,0,0,2,1
0,0,0,0,0,2,43.93047960079129,1,3,3,1,2,0,1,2,2,0
0,1,0,0,0,2,30.934752522382375,0,3,1,1,2,0,1,1,0,1
0,1,0,0,0,2,32.87409532161258,1,4,1,1,1,0,1,2,0,1
0,0,1,0,0,2,35.83568745812964,0,3,5,1,1,0,0,1,1,1
1,0,0,0,0,0,31.2439533960652,0,5,1,1,1,0,0,1,1,1
0,0,0,0,1,1,20.01018831221426,1,6,3,1,1,0,0,2,1,1
0,0,0,0,0,2,34.891409406307076,1,2,1,0,2,0,1,1,1,0
0,0,0,1,0,2,34.99674430955456,1,3,3,1,1,0,0,1,2,1
0,0,0,0,0,1,29.503964742836317,1,1,1,1,2,0,1,1,2,0
0,1,0,1,0,1,31.669471276277488,0,3,4,1,1,0,1,2,0,1
0,0,0,0,0,0,3.3272067713481768,0,6,2,1,2,0,0,1,1,0
0,0,0,0,0,1,44.13817625880745,0,6,2,0,1,0,0,0,1,0
