violence_physique,viol_phys_mod,viol_phys_sev,age_femme,education_femme,sit_matrimoniale,enceinte,lecture_journal,ecoute_radio,regarde_tv,score_media,age_conjoint,ecart_age,education_conjoint,conjoint_alcool,region,milieu
0,0.0,0.0,34,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,43.0,9.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,46,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,50.0,4.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,25,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,5.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,22,Secondaire,Mariee,Oui,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,29.0,7.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,29,Superieur,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,34.0,5.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,25,Secondaire,Separee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,22,Secondaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Littoral,Urbain
1,1.0,1.0,42,Secondaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,42.0,0.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,23,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,27.0,4.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,30,Superieur,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,10.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,23,Secondaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,25.0,2.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,43,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,45.0,2.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,40,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,48.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,37,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,42.0,5.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,28,Superieur,Mariee,Oui,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,33.0,5.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,35,Primaire,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,48.0,13.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,25,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,33.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,26,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,9.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,30,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,2.0,Secondaire,Oui,Littoral,Urbain
0,0.0,0.0,38,Aucun,Divorcee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Centre,Rural
1,1.0,1.0,31,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,40.0,9.0,Superieur,Oui,Centre,Rural
1,1.0,0.0,31,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,35.0,4.0,Superieur,Oui,Centre,Rural
0,0.0,0.0,38,Secondaire,Mariee,Oui,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,42.0,4.0,Superieur,Oui,Centre,Rural
0,0.0,0.0,33,Primaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,35.0,2.0,Secondaire,Oui,Centre,Rural
0,0.0,0.0,35,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,39.0,4.0,Superieur,Non,Centre,Rural
1,1.0,0.0,24,Primaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,34.0,10.0,Superieur,Oui,Centre,Rural
1,1.0,0.0,33,Aucun,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,35.0,2.0,Primaire,Oui,Centre,Rural
0,0.0,0.0,30,Primaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,36.0,6.0,Superieur,Oui,Centre,Rural
1,1.0,0.0,29,Secondaire,Union_libre,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,35.0,6.0,Superieur,Oui,Centre,Rural
1,1.0,0.0,24,Secondaire,Mariee,Oui,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,33.0,9.0,Superieur,Oui,Centre,Rural
0,0.0,0.0,24,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,33.0,9.0,Secondaire,Oui,Extreme_Nord,Rural
0,0.0,0.0,16,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,18.0,2.0,Primaire,Oui,Extreme_Nord,Rural
0,0.0,0.0,17,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,21.0,4.0,Superieur,Oui,Extreme_Nord,Rural
1,1.0,0.0,16,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,25.0,9.0,Primaire,Oui,Extreme_Nord,Rural
1,1.0,0.0,23,Aucun,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Extreme_Nord,Rural
0,0.0,0.0,33,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,7.0,Secondaire,Oui,Extreme_Nord,Rural
0,0.0,0.0,19,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,22.0,3.0,Primaire,Oui,Extreme_Nord,Rural
0,0.0,0.0,43,Primaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,66.0,23.0,Primaire,Oui,Extreme_Nord,Rural
0,0.0,0.0,21,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,19.0,Superieur,Non,Extreme_Nord,Rural
1,1.0,0.0,24,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,6.0,Primaire,Oui,Extreme_Nord,Rural
1,1.0,0.0,20,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,31.0,11.0,Primaire,Non,Extreme_Nord,Rural
1,1.0,1.0,16,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,25.0,9.0,Primaire,Oui,Extreme_Nord,Rural
0,0.0,0.0,28,Primaire,Union_libre,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,58.0,30.0,Primaire,Oui,Extreme_Nord,Rural
0,0.0,0.0,24,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,42.0,18.0,Superieur,Non,Extreme_Nord,Rural
1,1.0,1.0,38,Primaire,Union_libre,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,42.0,4.0,Primaire,Oui,Extreme_Nord,Rural
1,1.0,0.0,28,Primaire,Mariee,Non,Au_moins_1x_sem,Jamais,Au_moins_1x_sem,1.3333333333333333,35.0,7.0,Secondaire,Non,Extreme_Nord,Urbain
0,0.0,0.0,40,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,46.0,6.0,Aucun,Non,Extreme_Nord,Urbain
0,0.0,0.0,20,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,25.0,5.0,Superieur,Oui,Extreme_Nord,Urbain
1,1.0,0.0,29,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,35.0,6.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,18,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,25.0,7.0,Secondaire,Non,Extreme_Nord,Urbain
1,1.0,0.0,38,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,44.0,6.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,38,Aucun,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,68.0,30.0,Aucun,Non,Extreme_Nord,Urbain
0,0.0,0.0,27,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,27.0,0.0,Superieur,Non,Extreme_Nord,Urbain
0,0.0,0.0,20,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,40.0,20.0,Secondaire,Non,Extreme_Nord,Urbain
0,0.0,0.0,32,Primaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,39.0,7.0,Superieur,Non,Extreme_Nord,Urbain
0,0.0,0.0,18,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,23.0,5.0,Superieur,Non,Extreme_Nord,Urbain
0,0.0,0.0,27,Primaire,Union_libre,Oui,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,45.0,18.0,Superieur,Non,Extreme_Nord,Urbain
0,0.0,0.0,32,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,42.0,10.0,Secondaire,Non,Extreme_Nord,Urbain
0,0.0,0.0,16,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,24.0,8.0,Primaire,Non,Extreme_Nord,Urbain
0,0.0,0.0,18,Primaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,25.0,7.0,Primaire,Non,Extreme_Nord,Urbain
0,0.0,0.0,21,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,26.0,5.0,Superieur,Non,Extreme_Nord,Urbain
0,0.0,0.0,40,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,41.0,1.0,Superieur,Oui,Extreme_Nord,Urbain
1,1.0,0.0,24,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,40.0,16.0,Secondaire,Oui,Ouest,Urbain
0,0.0,0.0,23,Secondaire,Mariee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,31.0,8.0,Secondaire,Non,Ouest,Urbain
1,1.0,0.0,21,Superieur,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,24.0,3.0,Secondaire,Oui,Ouest,Urbain
0,0.0,0.0,38,Primaire,Veuve,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Ouest,Urbain
1,1.0,0.0,28,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,40.0,12.0,Secondaire,Oui,Ouest,Urbain
1,1.0,0.0,30,Primaire,Union_libre,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,8.0,Secondaire,Oui,Ouest,Urbain
0,0.0,0.0,32,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,6.0,Secondaire,Oui,Ouest,Urbain
0,0.0,0.0,21,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,24.0,3.0,Secondaire,Non,Ouest,Urbain
0,0.0,0.0,25,Superieur,Mariee,Non,Jamais,Jamais,Jamais,0.0,32.0,7.0,Superieur,Oui,Ouest,Urbain
1,1.0,1.0,28,Secondaire,Divorcee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Ouest,Urbain
1,1.0,1.0,48,Secondaire,Divorcee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Ouest,Urbain
1,1.0,1.0,40,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,60.0,20.0,Aucun,Oui,Ouest,Rural
1,1.0,1.0,30,Primaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,41,Primaire,Veuve,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,8.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,17,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,27.0,10.0,Primaire,Non,Ouest,Rural
0,0.0,0.0,39,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,45.0,6.0,Primaire,Non,Ouest,Rural
0,0.0,0.0,25,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,33.0,8.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,30,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,40.0,10.0,Primaire,Non,Ouest,Rural
1,1.0,0.0,35,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,46.0,11.0,Secondaire,Non,Ouest,Rural
1,1.0,1.0,38,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,36.0,-2.0,Primaire,Non,Ouest,Rural
0,0.0,0.0,43,Aucun,Veuve,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Ouest,Rural
1,1.0,0.0,24,Secondaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,23,Secondaire,Union_libre,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,28.0,5.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,40,Superieur,Union_libre,Non,Au_moins_1x_sem,Jamais,Au_moins_1x_sem,1.3333333333333333,46.0,6.0,Superieur,Oui,Littoral,Urbain
1,1.0,1.0,40,Secondaire,Separee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,47,Secondaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,49.0,2.0,Superieur,Non,Littoral,Urbain
1,1.0,0.0,29,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,32.0,3.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,26,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,29.0,3.0,Secondaire,Non,Littoral,Urbain
1,1.0,0.0,32,Secondaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,8.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,31,Secondaire,Separee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,37,Secondaire,Mariee,Non,Au_moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,50.0,13.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,38,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,43.0,5.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,38,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,0.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,28,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,31.0,3.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,34,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,36.0,2.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,27,Secondaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,11.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,23,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,15.0,Secondaire,Non,Littoral,Urbain
1,1.0,0.0,28,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,34.0,6.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,43,Primaire,Mariee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,56.0,13.0,Secondaire,Oui,Est,Urbain
1,1.0,1.0,26,Secondaire,Separee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,35,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,46.0,11.0,Superieur,Non,Est,Urbain
0,0.0,0.0,31,Secondaire,Union_libre,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,38.0,7.0,Secondaire,Non,Est,Urbain
1,1.0,0.0,28,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,2.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,28,Secondaire,Union_libre,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,33.0,5.0,Superieur,Oui,Est,Urbain
1,1.0,1.0,35,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,39.0,4.0,Secondaire,Oui,Est,Urbain
1,1.0,0.0,31,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,42.0,11.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,49,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,62.0,13.0,Superieur,Non,Est,Urbain
1,1.0,0.0,30,Superieur,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,29.0,-1.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,38,Superieur,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,46.0,8.0,Superieur,Non,Est,Urbain
0,0.0,0.0,45,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,56.0,11.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,38,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,41.0,3.0,Superieur,Non,Est,Urbain
0,0.0,0.0,33,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,5.0,Superieur,Non,Est,Urbain
1,1.0,0.0,28,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,38.0,10.0,Aucun,Oui,Centre,Rural
1,1.0,0.0,31,Primaire,Union_libre,Oui,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,43.0,12.0,Superieur,Oui,Centre,Rural
1,1.0,1.0,17,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,29.0,12.0,Primaire,Oui,Centre,Rural
0,0.0,0.0,39,Primaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,49.0,10.0,Superieur,Non,Centre,Rural
0,0.0,0.0,16,Secondaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,21.0,5.0,Superieur,Non,Centre,Rural
1,1.0,0.0,26,Secondaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Jamais,1.0,30.0,4.0,Superieur,Non,Centre,Rural
0,0.0,0.0,24,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,27.0,3.0,Superieur,Non,Centre,Rural
0,0.0,0.0,20,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,26.0,6.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,25,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,30.0,5.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,27,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,34.0,7.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,35,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,48.0,13.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,18,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,26.0,8.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,30,Aucun,Divorcee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Adamaoua,Rural
1,1.0,0.0,23,Aucun,Divorcee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,30,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,15,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,25.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,39,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,70.0,31.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,34,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,60.0,26.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,34,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,44.0,10.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,26,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,32.0,6.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,43,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,31,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,46.0,15.0,Secondaire,Non,Adamaoua,Rural
0,0.0,0.0,18,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,28.0,10.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,44,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,58.0,14.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,38,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,55.0,17.0,Superieur,Non,Littoral,Rural
0,0.0,0.0,16,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,22.0,6.0,Primaire,Non,Littoral,Rural
1,1.0,0.0,23,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,37.0,14.0,Primaire,Oui,Littoral,Rural
0,0.0,0.0,34,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,39.0,5.0,Primaire,Non,Littoral,Rural
1,1.0,1.0,19,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,11.0,Primaire,Non,Littoral,Rural
1,1.0,0.0,49,Aucun,Divorcee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Rural
1,1.0,0.0,37,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,1.0,Primaire,Oui,Littoral,Rural
0,0.0,0.0,31,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,37.0,6.0,Primaire,Non,Littoral,Rural
1,1.0,0.0,26,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,12.0,Superieur,Non,Littoral,Rural
1,1.0,0.0,46,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,60.0,30.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,38,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,47.0,9.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,40,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,52.0,12.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,25,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,5.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,25,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,5.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,36.0,6.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,41,Secondaire,Veuve,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,38.0,8.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,28,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,37.0,9.0,Secondaire,Oui,Adamaoua,Rural
1,1.0,0.0,37,Primaire,Mariee,Oui,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,48.0,11.0,Primaire,Oui,Adamaoua,Rural
0,0.0,0.0,41,Primaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,17,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,30.0,13.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,39,Aucun,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,42.0,3.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,27,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,42.0,15.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,32,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,72.0,40.0,Secondaire,Non,Ouest,Rural
0,0.0,0.0,27,Secondaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,38.0,11.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,40,Primaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,-2.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,19,Secondaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,39,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,45.0,6.0,Secondaire,Non,Ouest,Rural
1,1.0,0.0,23,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,30.0,7.0,Superieur,Oui,Ouest,Rural
1,1.0,0.0,33,Primaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,34.0,1.0,Primaire,Non,Ouest,Rural
0,0.0,0.0,22,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,26.0,4.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,22,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,27.0,5.0,Superieur,Oui,Ouest,Rural
1,1.0,1.0,26,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,34.0,8.0,Primaire,Oui,Ouest,Rural
0,0.0,0.0,39,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,64.0,25.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,18,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,25.0,7.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,29,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,32.0,3.0,Secondaire,Oui,Ouest,Rural
